Date,ED1,ED2,ED3,ED4,ED5,ED6,ED7,ED8,ED9,ED10,ED11,ED12,ED13,ED14,ED15,ED16,ED17,ED18,ED19,ED20,ED21,ED22,ED23,ED24,ED25,ED26,ED27,ED28,ED29,ED30,ED31,ED32,ED33,ED34,ED35,ED36,ED37,ED38,ED39,ED40
9/17/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/19/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/20/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/23/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/24/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/25/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/26/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/27/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
9/30/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/1/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/2/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/3/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/4/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/7/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/8/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/9/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/10/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/11/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/14/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/15/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/16/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/17/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/21/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/22/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/23/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/24/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/25/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/28/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/29/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/30/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
10/31/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/1/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/4/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/5/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/6/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/7/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/8/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/11/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/12/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/13/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/14/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/15/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/18/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/19/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/20/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
11/21/2013,12/18/2013,3/19/2014,6/18/2014,9/17/2014,12/17/2014,3/18/2015,6/17/2015,9/16/2015,12/16/2015,3/16/2016,6/15/2016,9/21/2016,12/21/2016,3/15/2017,6/21/2017,9/20/2017,12/20/2017,3/21/2018,6/20/2018,9/19/2018,12/19/2018,3/20/2019,6/19/2019,9/18/2019,12/18/2019,3/18/2020,6/17/2020,9/16/2020,12/16/2020,3/17/2021,6/16/2021,9/15/2021,12/15/2021,3/16/2022,6/15/2022,9/21/2022,12/21/2022,3/15/2023,6/21/2023,9/20/2023
